label,market,order_region,shipping_mode,category_name,order_month,order_day_of_week
0,Pacific Asia,South Asia,Standard Class,Men's Footwear,11,5
1,Pacific Asia,South Asia,Standard Class,Men's Footwear,1,5
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,12,1
1,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,11,6
1,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,11,5
0,Pacific Asia,West Asia,Standard Class,Cleats,12,6
0,Pacific Asia,West Asia,Standard Class,Men's Footwear,9,6
0,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,3,7
0,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,2,2
1,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,11,6
0,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,12,4
0,Pacific Asia,Oceania,Standard Class,Cleats,12,3
1,Pacific Asia,Oceania,Standard Class,Men's Footwear,3,7
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,11,3
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,3,1
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,3,3
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,3,1
1,Pacific Asia,Oceania,Standard Class,Men's Footwear,3,7
1,Pacific Asia,South Asia,Standard Class,Baby ,12,1
1,Pacific Asia,South Asia,Standard Class,Men's Footwear,1,5
0,Pacific Asia,Southeast Asia,Standard Class,Children's Clothing,12,1
0,Pacific Asia,Southeast Asia,Standard Class,Cleats,11,4
0,Pacific Asia,West Asia,Standard Class,Cleats,10,1
1,Pacific Asia,West Asia,Standard Class,Men's Footwear,12,4
0,Pacific Asia,West Asia,Standard Class,Men's Footwear,9,2
0,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,12,3
1,Pacific Asia,Oceania,Standard Class,Men's Footwear,2,4
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,12,6
0,Pacific Asia,South Asia,Standard Class,Baby ,12,7
0,Pacific Asia,South Asia,Standard Class,Men's Footwear,1,1
1,Europe,Western Europe,Standard Class,Cardio Equipment,6,3
1,Europe,Northern Europe,Standard Class,Cardio Equipment,9,1
1,Europe,Southern Europe,Standard Class,Cardio Equipment,9,4
1,Europe,Western Europe,Standard Class,Cardio Equipment,8,3
0,Europe,Western Europe,Standard Class,Cardio Equipment,7,2
1,Europe,Northern Europe,Standard Class,Cardio Equipment,9,5
1,Europe,Western Europe,Standard Class,Cardio Equipment,9,3
0,Europe,Western Europe,Standard Class,Cardio Equipment,9,1
1,Europe,Western Europe,Standard Class,Cardio Equipment,6,3
0,Europe,Western Europe,Standard Class,Electronics,10,2
1,Europe,Western Europe,Standard Class,Cardio Equipment,8,2
0,Europe,Southern Europe,Standard Class,Cardio Equipment,7,4
0,Europe,Western Europe,Standard Class,Cardio Equipment,9,3
1,Europe,Western Europe,Standard Class,Cardio Equipment,8,6
0,Europe,Western Europe,Standard Class,Cardio Equipment,10,1
1,Europe,Northern Europe,Standard Class,Cardio Equipment,8,2
0,Europe,Western Europe,Standard Class,Cardio Equipment,9,1
0,Europe,Northern Europe,Standard Class,Cardio Equipment,9,6
1,Europe,Western Europe,Standard Class,Cardio Equipment,8,5
0,Europe,Western Europe,Standard Class,Cardio Equipment,9,4
0,Europe,Southern Europe,Standard Class,Cleats,8,7
0,Europe,Southern Europe,Standard Class,Cleats,6,5
0,Europe,Southern Europe,Standard Class,Cleats,9,1
0,Europe,Western Europe,Standard Class,Cleats,6,1
1,Europe,Eastern Europe,Standard Class,Cleats,11,7
0,Europe,Southern Europe,Standard Class,Cleats,8,7
0,Europe,Western Europe,Standard Class,Cleats,10,6
0,Europe,Western Europe,Standard Class,Cleats,8,7
1,Europe,Western Europe,Standard Class,Cleats,7,2
1,Europe,Western Europe,Standard Class,Cleats,8,2
0,Europe,Eastern Europe,Standard Class,Cleats,9,3
1,Europe,Western Europe,Standard Class,Cleats,8,3
0,Europe,Southern Europe,Standard Class,Cleats,6,7
0,Europe,Western Europe,Standard Class,Cleats,7,2
0,Europe,Western Europe,Standard Class,Cleats,6,6
0,Europe,Southern Europe,Standard Class,Cleats,7,4
0,Europe,Southern Europe,Standard Class,Cleats,10,5
1,Europe,Western Europe,Standard Class,Cleats,9,6
0,Europe,Western Europe,Standard Class,Cleats,10,4
1,Europe,Northern Europe,Standard Class,Cleats,7,2
0,Europe,Southern Europe,Standard Class,Cleats,9,3
1,Europe,Western Europe,Standard Class,Cleats,7,3
1,Europe,Western Europe,Standard Class,Cleats,10,4
0,Europe,Eastern Europe,Standard Class,Cleats,12,7
0,Europe,Eastern Europe,Standard Class,Cleats,12,7
0,Europe,Western Europe,Standard Class,Cleats,9,7
1,Europe,Western Europe,Standard Class,Cleats,6,7
0,Europe,Western Europe,Standard Class,Cleats,7,4
0,Europe,Southern Europe,Standard Class,Cleats,9,6
1,Europe,Northern Europe,Standard Class,Cleats,7,5
1,Europe,Northern Europe,Standard Class,Cleats,7,6
0,Europe,Southern Europe,Standard Class,Cleats,8,5
1,Europe,Southern Europe,Standard Class,Cleats,8,7
0,Europe,Western Europe,Standard Class,Cleats,9,1
0,Europe,Western Europe,Standard Class,Cleats,6,7
1,Europe,Western Europe,Standard Class,Cleats,6,3
0,Europe,Western Europe,Standard Class,Cleats,6,3
1,Europe,Western Europe,Standard Class,Cleats,9,7
0,Europe,Eastern Europe,Standard Class,Cleats,9,6
0,Europe,Northern Europe,Standard Class,Cleats,7,3
1,Europe,Western Europe,Standard Class,Cleats,9,7
0,Europe,Northern Europe,Standard Class,Cleats,7,4
1,Europe,Northern Europe,Standard Class,Cleats,9,5
1,Europe,Southern Europe,Standard Class,Cleats,9,2
1,Europe,Western Europe,Standard Class,Cleats,8,5
0,Europe,Western Europe,Standard Class,Cleats,7,1
0,LATAM,South America,Standard Class,Accessories,1,6
1,LATAM,Caribbean,Standard Class,Trade-In,3,5
0,LATAM,Central America,Standard Class,Electronics,1,1
0,LATAM,Central America,Standard Class,Cardio Equipment,1,4
0,LATAM,South America,Standard Class,Cardio Equipment,6,2
0,LATAM,Central America,Standard Class,Cardio Equipment,2,1
0,LATAM,Central America,Standard Class,Cleats,2,5
0,LATAM,Central America,Standard Class,Cleats,2,5
0,LATAM,Central America,Standard Class,Cleats,2,7
0,LATAM,South America,Standard Class,Women's Apparel,6,2
0,LATAM,South America,Standard Class,Shop By Sport,2,6
0,LATAM,South America,Standard Class,Women's Apparel,2,6
0,Pacific Asia,Eastern Asia,Standard Class,Cleats,1,5
0,Pacific Asia,West Asia,Standard Class,Cleats,12,3
0,Pacific Asia,Eastern Asia,Standard Class,Cleats,1,5
1,Pacific Asia,Southeast Asia,Standard Class,Cardio Equipment,3,6
0,Pacific Asia,Oceania,Standard Class,Cardio Equipment,11,2
0,Pacific Asia,South Asia,Standard Class,Cardio Equipment,1,7
1,Pacific Asia,Southeast Asia,Standard Class,Cardio Equipment,12,5
0,Pacific Asia,Oceania,Standard Class,Cardio Equipment,3,5
0,Pacific Asia,Eastern Asia,Standard Class,Boxing & MMA,12,4
0,Pacific Asia,South Asia,Standard Class,Electronics,9,2
0,Pacific Asia,Oceania,Standard Class,Cleats,11,2
0,Pacific Asia,South Asia,Standard Class,Cleats,11,1
0,Pacific Asia,Oceania,Standard Class,Cleats,12,7
1,Pacific Asia,Oceania,Standard Class,Cleats,3,3
1,Pacific Asia,Eastern Asia,Standard Class,Women's Apparel,11,2
0,Pacific Asia,Oceania,Standard Class,Women's Apparel,11,6
1,Pacific Asia,Eastern Asia,Standard Class,Shop By Sport,3,6
0,Pacific Asia,West Asia,Standard Class,Girls' Apparel,10,7
0,Pacific Asia,Oceania,Standard Class,Women's Apparel,1,7
0,Pacific Asia,Oceania,Standard Class,Shop By Sport,12,3
0,Pacific Asia,Oceania,Standard Class,Shop By Sport,11,2
0,Pacific Asia,Southeast Asia,Standard Class,Women's Apparel,3,2
1,Pacific Asia,Eastern Asia,Standard Class,Women's Apparel,11,5
0,Pacific Asia,Eastern Asia,Standard Class,Women's Apparel,3,1
0,Pacific Asia,Oceania,Standard Class,Shop By Sport,4,7
0,Pacific Asia,West Asia,Standard Class,Electronics,11,2
1,Pacific Asia,Eastern Asia,Standard Class,Golf Balls,11,5
0,Pacific Asia,Eastern Asia,Standard Class,Golf Balls,12,4
0,Pacific Asia,South Asia,Standard Class,Electronics,11,1
1,Pacific Asia,Southeast Asia,Standard Class,Baseball & Softball,1,5
1,Pacific Asia,Oceania,Standard Class,Electronics,4,1
0,Pacific Asia,Oceania,Standard Class,Cardio Equipment,12,1
0,Pacific Asia,Eastern Asia,Standard Class,Cardio Equipment,2,6
1,Pacific Asia,Oceania,Standard Class,Cardio Equipment,4,1
0,Pacific Asia,Southeast Asia,Standard Class,Cardio Equipment,11,4
0,Pacific Asia,Eastern Asia,Standard Class,Cardio Equipment,12,7
1,Pacific Asia,South Asia,Standard Class,Cleats,3,4
1,Pacific Asia,Oceania,Standard Class,Cleats,4,4
1,Pacific Asia,South Asia,Standard Class,Cleats,1,2
1,Pacific Asia,West Asia,Standard Class,Cleats,9,2
0,Pacific Asia,South Asia,Standard Class,Cleats,10,6
1,Pacific Asia,Southeast Asia,Standard Class,Women's Apparel,12,2
0,Pacific Asia,West Asia,Standard Class,Shop By Sport,9,7
0,Pacific Asia,West Asia,Standard Class,Women's Apparel,11,5
0,Pacific Asia,Eastern Asia,Standard Class,Women's Apparel,11,6
0,Pacific Asia,Oceania,Second Class,Sporting Goods,1,7
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,4
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,3
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,1,2
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,1,1
0,Pacific Asia,Eastern Asia,Second Class,Sporting Goods,1,7
1,Pacific Asia,Eastern Asia,Second Class,Sporting Goods,1,4
1,Pacific Asia,Eastern Asia,First Class,Sporting Goods,1,7
1,Pacific Asia,Eastern Asia,First Class,Sporting Goods,1,7
1,Pacific Asia,Eastern Asia,First Class,Sporting Goods,1,7
1,Pacific Asia,South Asia,First Class,Sporting Goods,1,7
1,Pacific Asia,South Asia,Standard Class,Sporting Goods,1,3
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,1,2
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,7
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,4
1,Pacific Asia,Oceania,Second Class,Sporting Goods,1,3
1,Pacific Asia,Eastern Asia,Second Class,Sporting Goods,1,2
1,Pacific Asia,Southeast Asia,First Class,Sporting Goods,1,7
1,Pacific Asia,Eastern Asia,First Class,Sporting Goods,1,7
1,Pacific Asia,Eastern Asia,First Class,Sporting Goods,1,7
1,Pacific Asia,Oceania,First Class,Sporting Goods,1,7
0,Pacific Asia,Southeast Asia,Same Day,Sporting Goods,1,5
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,4
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,3
0,Pacific Asia,South Asia,Standard Class,Sporting Goods,1,1
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,1,6
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,1,3
1,Pacific Asia,Eastern Asia,Second Class,Sporting Goods,1,2
1,Pacific Asia,Eastern Asia,Second Class,Sporting Goods,1,1
1,Pacific Asia,Oceania,Second Class,Sporting Goods,1,7
0,Pacific Asia,Oceania,Second Class,Sporting Goods,1,6
1,Pacific Asia,Oceania,Second Class,Sporting Goods,1,3
1,Pacific Asia,Oceania,First Class,Sporting Goods,1,6
1,Pacific Asia,Oceania,Second Class,Sporting Goods,1,1
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,6
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,3
1,Pacific Asia,Oceania,Second Class,Sporting Goods,1,2
1,Pacific Asia,Oceania,Second Class,Sporting Goods,1,1
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,7
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,1,6
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,3
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,2
1,Pacific Asia,Oceania,Second Class,Sporting Goods,1,1
1,Pacific Asia,South Asia,Same Day,Sporting Goods,1,5
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,1,6
1,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,1,3
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,1,1
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,1,7
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,6
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,3
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,2
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,6
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,1,3
1,Pacific Asia,Eastern Asia,Second Class,Sporting Goods,1,2
1,Pacific Asia,Eastern Asia,Second Class,Sporting Goods,1,1
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,1,7
1,Pacific Asia,Southeast Asia,Second Class,Sporting Goods,1,3
0,Pacific Asia,Southeast Asia,Second Class,Sporting Goods,1,2
0,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,4
1,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,1
0,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,6
0,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,5
0,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,4
1,Pacific Asia,Oceania,Second Class,Sporting Goods,12,6
0,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,4
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,1
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,7
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,6
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,5
1,Pacific Asia,Southeast Asia,First Class,Sporting Goods,12,4
1,Pacific Asia,Southeast Asia,First Class,Sporting Goods,12,4
1,Pacific Asia,Southeast Asia,First Class,Sporting Goods,12,4
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,5
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,1
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,6
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,5
0,Pacific Asia,South Asia,Second Class,Sporting Goods,12,4
1,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,1
1,Pacific Asia,Oceania,Second Class,Sporting Goods,12,7
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,5
1,Pacific Asia,Southeast Asia,Second Class,Sporting Goods,12,1
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,5
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,4
1,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,1
0,Pacific Asia,Eastern Asia,Same Day,Sporting Goods,12,2
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,4
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,1
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,7
0,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,6
0,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,5
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,4
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,1
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,7
0,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,6
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,5
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,4
1,Pacific Asia,Southeast Asia,First Class,Sporting Goods,12,4
1,Pacific Asia,Southeast Asia,First Class,Sporting Goods,12,4
0,Pacific Asia,Southeast Asia,First Class,Sporting Goods,12,4
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,5
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,4
1,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,7
1,Pacific Asia,Oceania,First Class,Sporting Goods,12,3
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,3
1,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,7
1,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,6
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,5
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,4
1,Pacific Asia,Southeast Asia,First Class,Sporting Goods,12,3
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,7
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,6
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,5
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,3
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,6
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,5
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,4
0,Pacific Asia,Southeast Asia,Second Class,Sporting Goods,12,3
1,Pacific Asia,Oceania,First Class,Sporting Goods,12,3
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,4
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,3
1,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,7
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,6
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,5
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,3
1,Pacific Asia,Southeast Asia,First Class,Sporting Goods,12,3
1,Pacific Asia,Eastern Asia,First Class,Sporting Goods,12,3
0,Pacific Asia,Eastern Asia,First Class,Sporting Goods,12,3
1,Pacific Asia,Eastern Asia,First Class,Sporting Goods,12,3
1,Pacific Asia,Southeast Asia,First Class,Sporting Goods,12,3
1,Pacific Asia,Southeast Asia,First Class,Sporting Goods,12,3
1,Pacific Asia,Oceania,First Class,Sporting Goods,12,3
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,3
1,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,7
1,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,6
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,5
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,4
0,Pacific Asia,Southeast Asia,Second Class,Sporting Goods,12,3
1,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,6
0,Pacific Asia,Eastern Asia,Standard Class,Sporting Goods,12,5
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,7
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,6
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,5
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,3
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,7
1,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,6
0,Pacific Asia,Southeast Asia,Standard Class,Sporting Goods,12,5
1,Pacific Asia,Southeast Asia,Second Class,Sporting Goods,12,4
0,Pacific Asia,South Asia,Standard Class,Sporting Goods,12,3
1,Pacific Asia,Oceania,Second Class,Sporting Goods,12,6
1,Pacific Asia,Oceania,Second Class,Sporting Goods,12,5
1,Pacific Asia,South Asia,Second Class,Sporting Goods,12,4
0,Pacific Asia,Southeast Asia,Second Class,Sporting Goods,12,3
0,Pacific Asia,Oceania,Same Day,Sporting Goods,12,1
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,5
0,Pacific Asia,Oceania,Standard Class,Sporting Goods,12,4
1,LATAM,Central America,Second Class,Cardio Equipment,4,3
1,LATAM,Central America,Second Class,Cleats,3,1
1,LATAM,Central America,Second Class,Cleats,3,1
1,LATAM,South America,Second Class,Cleats,4,7
1,LATAM,Central America,Second Class,Cleats,4,6
1,LATAM,South America,Second Class,Cleats,4,4
0,LATAM,Central America,Second Class,Cleats,4,1
1,LATAM,Central America,Second Class,Cleats,3,6
1,LATAM,South America,Second Class,Cleats,5,2
1,LATAM,South America,Second Class,Cleats,2,4
1,LATAM,Central America,Second Class,Cleats,2,7
1,LATAM,Caribbean,Second Class,Women's Apparel,3,3
1,LATAM,Central America,Second Class,Shop By Sport,5,1
0,LATAM,Central America,Second Class,Women's Apparel,3,4
1,LATAM,South America,Second Class,Women's Apparel,6,4
1,LATAM,Caribbean,Second Class,Shop By Sport,5,6
1,LATAM,Central America,Second Class,Shop By Sport,3,6
1,LATAM,South America,Second Class,Women's Apparel,3,1
1,LATAM,South America,Second Class,Women's Apparel,3,1
1,LATAM,South America,Second Class,Women's Apparel,3,4
1,LATAM,South America,Second Class,Women's Apparel,1,1
1,Pacific Asia,Oceania,Second Class,Cardio Equipment,4,3
1,Pacific Asia,Oceania,Second Class,Cardio Equipment,2,6
1,Pacific Asia,Southeast Asia,Second Class,Cleats,12,1
